node_id,candidate_group,ml_score,ris_score,fair_ris_score,candidate_group_shortfall_ratio,dynamic_shortfall_bonus,shortfall_weighted_fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,cluster_diversity_bonus,cluster_coverage_bonus,protected_group_coverage_bonus,spread_proxy_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,target_deficit_adjusted_score,combined_score,score_normalization
457,palmdale,0.03505775017877825,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.03505775017877825,0.0,0.0,0.7076398425300767,0.7076398425300767,0.7076398425300767,0.7076398425300767,per_group
458,palmdale,0.039432657801795244,0.7499999999999999,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.039432657801795244,0.0,0.0,2.10851482405468,2.10851482405468,2.10851482405468,2.10851482405468,per_group
459,palmdale,0.051293291696263704,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.051293291696263704,0.0,0.0,1.410886950833574,1.410886950833574,1.410886950833574,1.410886950833574,per_group
46,lancaster,0.05708461825205696,0.2,0.19999999999999998,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.05708461825205696,0.0,0.0,0.5714169236504114,0.5714169236504114,0.5714169236504114,0.5714169236504114,per_group
460,palmdale,0.028116439472986948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.028116439472986948,0.0,0.0,0.006251580388918594,0.006251580388918594,0.006251580388918594,0.006251580388918594,per_group
461,desert_view_highlands,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6634768740031898,1.0,0.0,0.0,2.46347687400319,2.46347687400319,2.46347687400319,2.46347687400319,per_group
462,desert_view_highlands,0.027466084414230305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6634768740031898,0.027466084414230305,0.0,0.0,0.6689700908860359,0.6689700908860359,0.6689700908860359,0.6689700908860359,per_group
463,desert_view_highlands,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6634768740031898,0.0,0.0,0.0,3.46347687400319,3.46347687400319,3.46347687400319,3.46347687400319,per_group
464,sun_village,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.12503987240829345,1.0,0.0,0.0,1.9250398724082936,1.9250398724082936,1.9250398724082936,1.9250398724082936,per_group
465,sun_village,0.36765789573495267,0.33333333333333337,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.12503987240829345,0.36765789573495267,0.0,0.0,1.1319047848886175,1.1319047848886175,1.1319047848886175,1.1319047848886175,per_group
