node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,community_diversity_bonus,combined_score
372,0.18410240914820486,0.0,0.0,0.0,0.0,0.18410240914820486
373,0.09759150549936565,0.0,0.0,0.0,0.0,0.09759150549936565
374,0.12627557484919416,0.0,0.0,0.0,0.0,0.12627557484919416
375,0.09084535653600077,0.0,0.0,0.0,0.0,0.09084535653600077
376,0.23210099714705357,0.0,0.0,0.0,0.16666666666666666,0.2654343304803869
377,0.30403378438006806,0.0,0.0,0.0,0.0,0.30403378438006806
378,0.12630849633966976,0.0,0.0,0.0,0.0,0.12630849633966976
379,0.22285242110981102,0.0,0.0,0.0,0.0,0.22285242110981102
38,0.3311054489122854,0.0,0.0,0.0,0.16666666666666666,0.3644387822456187
380,0.29395779992609994,0.0,0.0,0.0,0.0,0.29395779992609994
381,0.13623046650027662,0.0,0.0,0.0,0.0,0.13623046650027662
382,0.08236539491395263,0.5,0.32903920787497926,0.0,0.0,0.7468849988514423
383,0.17810431835837381,0.0,0.0,0.0,0.0,0.17810431835837381
384,0.09822425969668833,0.5,0.32903920787497926,0.0,0.0,0.762743863634178
385,0.2330876967467621,0.0,0.0,0.0,0.16666666666666666,0.26642103008009543
386,0.1131002053379519,0.0,0.0,0.0,0.0,0.1131002053379519
387,0.12681098224692874,0.0,0.0,0.0,0.0,0.12681098224692874
388,0.09398447578453073,0.0,0.0,0.0,0.0,0.09398447578453073
389,0.15477109384448068,0.0,0.0,0.0,0.0,0.15477109384448068
39,0.26427565022208027,0.0,0.0,0.0,0.16666666666666666,0.2976089835554136
390,0.15080145517713475,0.5,0.32903920787497926,0.0,0.0,0.8153210591146244
391,0.283331483140318,0.0,0.0,0.0,0.3333333333333333,0.3499981498069846
392,0.24940801371298219,0.0,0.0,0.0,0.0,0.24940801371298219
393,0.2756390382246464,0.5,0.32903920787497926,0.16666666666666666,0.16666666666666666,1.0068253088288028
394,0.1540565084782486,0.0,0.0,0.0,0.0,0.1540565084782486
395,0.08901569350911466,0.0,0.0,0.0,0.0,0.08901569350911466
396,0.12905074623292104,0.5,0.32903920787497926,0.0,0.0,0.7935703501704107
397,0.18498089313089558,0.0,0.0,0.0,0.0,0.18498089313089558
398,0.1554239317261844,0.0,0.0,0.0,0.0,0.1554239317261844
399,0.32518064388055845,0.0,0.0,0.0,0.0,0.32518064388055845
4,0.08967900641051516,0.0,0.0,0.0,0.0,0.08967900641051516
40,0.1989399595105047,0.0,0.0,0.0,0.5,0.29893995951050467
400,0.28361871920674014,0.0,0.0,0.0,0.0,0.28361871920674014
401,0.12368690607179791,0.0,0.0,0.0,0.0,0.12368690607179791
402,0.11687459908929548,0.0,0.0,0.0,0.0,0.11687459908929548
403,0.19229812756660133,0.0,0.0,0.0,0.16666666666666666,0.22563146089993466
404,0.11736724005323043,0.0,0.0,0.0,0.0,0.11736724005323043
405,0.19671275767219387,0.0,0.0,0.0,0.0,0.19671275767219387
406,0.19055423368595426,0.0,0.0,0.0,0.0,0.19055423368595426
